PM_fall_La,xcoordinat,ycoordinat,pmF7,pmF8,pmF9,pmF10,pmF11,no2F7,no2F8,no2F9,no2F10,no2F11,GroupCount,median_gas,median_tmp,median_dwp,median_rel,median_drc,median_skn,median_msl,median_vsb,median_fee,log_CalibN,Calib_NO2,StDist,HwDist,BsRtDist,TrkRtDist,BsDpDist,PortDist,RlydDist,WstProcDist,WtTrtDist,AportDist,RstrDist,StLength_50,HwLength_50,BsRtLength_50,TrkRtLength_50,AADT_50,TruckAADT_50,BldArea_50,RsdArea_50,RsdUnit_50,IndArea_50,ComArea_50,RecArea_50,CATS_50,Bnchmrk_50,TotalPopu_50,StLength_100,HwLength_100,BsRtLength_100,TrkRtLength_100,AADT_100,TruckAADT_100,BldArea_100,RsdArea_100,RsdUnit_100,IndArea_100,ComArea_100,RecArea_100,CATS_100,Bnchmrk_100,TotalPopu_100,StLength_250,HwLength_250,BsRtLength_250,TrkRtLength_250,AADT_250,TruckAADT_250,BldArea_250,RsdArea_250,RsdUnit_250,IndArea_250,ComArea_250,RecArea_250,CATS_250,Bnchmrk_250,TotalPopu_250,StLength_500,HwLength_500,BsRtLength_500,TrkRtLength_500,AADT_500,TruckAADT_500,BldArea_500,RsdArea_500,RsdUnit_500,IndArea_500,ComArea_500,RecArea_500,CATS_500,Bnchmrk_500,TotalPopu_500,StLength_1000,HwLength_1000,BsRtLength_1000,TrkRtLength_1000,AADT_1000,TruckAADT_1000,BldArea_1000,RsdArea_1000,RsdUnit_1000,IndArea_1000,ComArea_1000,RecArea_1000,CATS_1000,Bnchmrk_1000,TotalPopu_1000,BusDepot_50,Port_50,Railyard_50,WasteProc_50,WaterTreat_50,Airport_50,Restaurant_50,BusDepot_100,Port_100,Railyard_100,WasteProc_100,WaterTreat_100,Airport_100,Restaurant_100,BusDepot_250,Port_250,Railyard_250,WasteProc_250,WaterTreat_250,Airport_250,Restaurant_250,BusDepot_500,Port_500,Railyard_500,WasteProc_500,WaterTreat_500,Airport_500,Restaurant_500,BusDepot_1000,Port_1000,Railyard_1000,WasteProc_1000,WaterTreat_1000,Airport_1000,Restaurant_1000
"46134",1014029.089999999967404,241661.141700000036508,6.959415080000000,5.747750977000000,6.363199273000000,5.485578281000000,5.818207675000000,20.022567469999998,19.557070169999999,19.581170799999999,17.400715959999999,16.835467309999999,"160",365.000000000000000,16.587499999999999,6.701851851851850,42.965833333333400,169.000000000000000,4.861458000000000,102.225833333333014,16.100000000000001,16.587499999999999,2.175119500000000,8.803399000000002,1,519.458008,1,1,1193.6296,2550.613916,558.4428681,809.3403479,2521.888922,5069.419649,17.60637997,679.2367719,0,325.6184088,201.0570413,"51958","3302","758711","484343","547","267889","0","11576","7",48888433,"7543",1405.199828,0,515.0905634,301.1747907,"51958","3302","1271329","892808","1043","362581","0","27292","11",53824446.9,"10934",5471.989036,0,1641.125201,601.370641,"78052","5152","4062033","3156936","3416","796344","8640","36549","32",152742940,"19455",18750.45396,0,9416.981434,2234.119473,"273492","18543","12039615","9135987","10435","2640240","92111","245947","155",376047797.6,"38147",54727.63985,6029.900526,22474.70573,15879.1821,"1925535","161630","39137417","28825074","31594","9741793","805160","6771471","477",1511946024,"98910","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","1","1","0","0","8"
"46135",1014029.089999999967404,241989.225700000009965,6.985852034000000,5.764542363000000,6.373881857000000,5.497971228000000,5.838149751000000,20.195730340000001,19.715660539999998,19.760391340000002,17.584968419999999,17.004848259999999,"32",375.500000000000000,22.154629629629600,8.277777777777780,53.616333333333301,168.500000000000000,5.127252000000000,101.637749999999997,16.100000000000001,22.154629629629600,2.232682750000000,9.325149500000000,1,531.3751975,1,1,1262.251854,2650.614119,658.385803,760.820684,2510.127055,5164.369051,114.8797815,734.3331797,0,278.3260808,179.9682398,"51958","3302","904979","640686","723","250469","0","2257","7",41431160.7,"7543",1294.758241,0,489.3083721,287.1317875,"51958","3302","1598253","1101545","1243","478027","0","15506","14",85842298.2,"10934",5585.975978,0,1642.801315,590.3719876,"61910","3780","3698574","2902199","3274","730767","8640","41549","32",137386163.3,"18738",18518.80448,0,9225.681649,2059.285222,"269132","17587","11676229","8716217","9757","2661869","71948","449097","144",364344429.7,"33720",53165.774,4913.721785,21290.43365,13675.19188,"1861681","154016","38162929","28295307","31149","9310202","752026","6683593","459",1406671392,"91856","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","1","2","0","0","9"
"46136",1014029.089999999967404,242317.309700000012526,6.993901020000000,5.762878237000000,6.365157314000000,5.482659399000000,5.852978713000000,20.405951699999999,19.905480659999998,19.987122580000001,17.783122890000001,17.161272470000000,"37",319.000000000000000,11.722222222222200,-6.638888888888890,27.106500000000000,336.333333333332973,4.115520000000000,103.238500000000002,16.100000000000001,11.722222222222200,1.534880900000000,4.640773000000000,1,546.0504433,20.13080051,33.68550865,1289.037751,2750.614322,758.3438373,722.9553989,2502.309335,5259.50567,214.6737642,655.4744151,0,290.0020065,84.55591209,"43566","3002","1018722","749218","836","255501","0","2257","7",50444401.3,"5415",1254.566737,0,720.1054399,251.37211,"43566","3002","1395626","948816","1168","413468","0","13729","13",59140982.1,"9224",5232.738433,0,1952.937696,572.561889,"53786","3389","3863646","2948133","3358","825656","0","46549","37",153420254.8,"18738",18324.77376,0,8846.05344,2132.110705,"269132","17587","11171052","8313264","9163","2577408","60748","4193513","135",351163855.8,"35439",52702.42553,4341.043465,21175.54982,12997.65551,"925914","74889","37415486","27698251","30634","9159178","799070","6667911","442",1385192682,"97280","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","1","2","0","0","9"
"46137",1014029.089999999967404,242645.393699999985984,6.970662521000000,5.729866238000000,6.329913811000000,5.434139923000000,5.820440309000000,19.806423500000001,19.286926619999999,19.416355800000002,17.286253060000000,16.689236529999999,"13",366.000000000000000,21.365740740740701,5.254629629629630,40.561999999999998,287.500000000000000,3.969762000000000,101.640000000000001,16.100000000000001,21.365740740740701,1.639471800000000,5.152447000000000,1,568.6344966,1,73.85396566,1259.749631,2850.614526,858.3116956,697.4818893,2498.472787,5354.819528,314.59874,767.5961618,0,332.23907,0,"30462","2006","707383","529675","612","159490","0","2257","5",39119964.7,"6407",1527.023971,0,880.9579049,147.3037805,"43566","3002","1247853","872256","974","327478","0","2257","9",55681592.4,"9224",5442.061049,0,2651.892069,786.5203698,"128056","7985","3587777","2723926","3099","746742","15000","30729","38",135459067.9,"18738",17043.62291,0,7863.630347,2114.372554,"238415","15095","10836499","8120861","8917","2480233","23640","4104290","131",359687970,"34658",52463.8923,5788.93974,21207.87082,14514.51036,"1478907","166760","35174794","26041588","28942","8487684","596589","6542727","427",1361419866,"94105","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","3","0","0","8"
"46140",1014029.089999999967404,243629.645599999988917,7.186197133000000,5.919553838000000,6.494480039000000,5.496407937000000,5.920454542000000,19.872601979999999,19.264809499999998,19.284684219999999,16.987444860000000,16.492926489999999,"19",411.000000000000000,21.111111111111100,13.888888888888900,63.340333333333298,64.117647058823493,4.784292000000000,101.995666666667006,16.100000000000001,21.111111111111100,2.353678700000000,10.524214000000001,1,674.176907,1,1,1195.441885,3150.615105,1158.248746,668.4086913,2502.797452,5641.73459,389.9942321,686.5984762,0,249.2581398,207.0203859,"40898","2739","254357","124434","127","87101","0","0","2",10914614.9,"3003",1470.589325,0,710.4327564,336.8413208,"91618","5722","617024","245663","250","298451","0","3185000","3",28239795.2,"3037",4445.965909,0,2608.461786,988.8964211,"106550","6805","2217087","1397625","1624","721071","15000","3404500","25",113293812.9,"9745",13147.19582,0,7020.427193,2155.937509,"264515","18056","8624822","6394291","7199","2067337","73962","5611452","114",495137060,"29217",52687.07708,7857.810404,22345.05033,16932.72442,"2544956","349240","36031396","25830327","28594","9300630","933657","7306963","400",1549488751,"89913","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","4","0","0","8"
"46149",1014029.089999999967404,246582.401500000007218,9.178569921999999,7.857874504000000,8.115083639000000,5.980113754000000,7.797129603000000,27.352820009999999,26.360637980000000,24.602856650000000,20.462367850000000,19.571581280000000,"24",396.500000000000000,12.197222222222200,1.111111111111110,45.438083333333402,284.750000000000000,6.151845000000000,101.640000000000001,16.100000000000001,12.197222222222200,2.120922550000000,8.338828500000000,1,1,1,1,1328.059758,3972.520005,858.9063073,166.5698692,2711.333396,6374.064559,277.235256,797.5340957,412.2018493,393.5556267,412.2018845,"780764","136318","701397","672063","726","29334","0","93320","4",24100938.6,"4234",1338.218461,624.2771848,577.8547868,624.2771901,"780764","136318","1559387","1116502","1317","388759","0","133770","16",39591055,"4234",4465.551339,1307.476253,1649.23577,1686.229328,"1158775","191679","3272967","2095118","2566","1086748","0","5627050","31",111194588,"14128",14189.62245,2510.155492,5421.708896,4654.683034,"1236916","196746","10640438","7165740","8236","3156258","269157","5669438","112",336831765.6,"26175",56812.17428,5143.591981,24125.68244,15082.03855,"1872765","242718","37229687","25483373","28520","10833219","1028749","18695614","443",2902484701,"90145","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","3","0","0","1","4","0","0","10"
"46150",1014029.089999999967404,246910.485500000009779,9.076940477999999,7.746370316000000,8.038012426000000,5.957851444000000,7.599822397000000,21.125152360000001,20.193181670000001,20.269435399999999,18.018269579999998,17.595103009999999,"29",375.000000000000000,9.138888888888889,-3.573148148148150,40.537999999999997,289.333333333332973,8.745480000000002,101.621499999999997,16.100000000000001,5.122685185185190,2.083561400000000,8.033027000000002,1,43.2439976,1,43.24399926,1376.799104,4030.164277,767.1134171,255.6713388,2751.752904,6371.1439,277.0664722,662.6153706,66.58565069,443.413139,66.5856434,"249474","44889","808356","681750","758","126606","0","0","13",46560978.9,"1910",1409.89918,500.4817182,812.4574536,597.868025,"811476","138658","1708269","1143550","1228","564719","0","897270","19",62591129.6,"8137",4887.0822,1197.684616,1965.712075,1779.119803,"1163579","192049","3698417","2394562","2773","1196739","0","5627050","35",167012805,"15890",15420.70485,2400.54962,6331.002361,4677.791002,"1271848","199427","11383081","7679770","8860","3380122","293037","5680295","123",371445771.6,"28265",57713.07332,4954.685901,23723.01823,14865.11431,"1890052","243757","38018069","26208096","29325","10903546","965445","18610903","464",2931760371,"96534","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","3","0","0","1","4","0","0","10"
"46211",1014029.089999999967404,266923.608899999991991,7.014090032000000,5.233655265000000,5.700113832000000,4.743312081000000,5.771666327000000,14.280927650000001,12.029030029999999,13.171176200000000,10.504668170000000,10.638902059999999,"13",396.000000000000000,17.453703703703699,11.111111111111100,59.329000000000001,48.666666666666693,2.915160000000000,102.228999999999999,16.100000000000001,17.453703703703699,2.167235400000000,8.734104000000000,147.5787357,1,354.6627092,355.7297221,2375.026078,9066.543893,1390.200796,3707.222204,1276.760987,8657.83803,723.7486455,0,418.4738221,0,0,"228534","3396","87000","0","0","87000","0","19850400","1",0,"0",0,688.4513144,0,0,"228534","3396","87000","0","0","87000","0","19850400","1",0,"0",145.3976927,1872.476266,0,0,"244144","3808","87000","0","0","87000","0","19850400","1",0,"0",2392.657986,5535.608663,1160.633973,897.3354437,"1059727","28022","966350","638362","716","268452","0","42102000","10",22369381,"3857",16696.21153,14231.74708,2683.958323,5008.299356,"2157741","102351","5150454","3941907","3606","1005792","0","42280825","51",214173997.6,"11827","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4"
"46465",1014357.173999999999069,234115.209899999987101,9.165171385000001,8.195521642999999,8.446664070000002,7.894044516000000,8.179712826999999,20.071199140000001,20.433498719999999,20.329551410000001,21.135242649999999,20.713468700000000,"22",378.000000000000000,13.583333333333300,6.666666666666670,52.077750000000002,197.500000000000000,4.115520000000000,102.152000000000001,16.100000000000001,13.583333333333300,1.804935950000000,6.079837550000000,1,622.3910262,50.26762915,1,481.5131503,262.9402632,5.556855252,211.1521319,504.3656448,3033.353254,850.7165163,367.6477495,0,0,212.3098167,"0","0","192675","0","0","162675","109900","0","0",0,"0",877.98797,0,511.0476442,620.8475745,"11948","5106","841342","0","0","406749","267300","0","1",0,"0",3585.118734,0,1026.257072,2168.686098,"92143","30697","1744474","11917","8","1277669","835819","0","4",1555144,"0",11012.53348,0,2206.093843,4459.083821,"125275","33919","4871612","685939","760","3407724","1976230","550000","34",100785618.4,"0",42806.65138,3411.186446,9158.029644,20145.33654,"1252509","146733","19369306","6671360","7386","11141172","3073598","824601","193",504774723.7,"20495","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","1","3","0","0","0","2","1","1","13","0","0","0","4","2","1","27","3","0","1"
"46467",1014357.173999999999069,234771.377899999992223,9.234188552999999,8.245981010000000,8.530151548999999,7.948689031000000,8.318343990000002,20.339849529999999,20.602639090000000,20.429436160000002,21.120160210000002,20.869027079999999,"234",397.000000000000000,18.177777777777798,7.740740740740740,52.539999999999999,266.750000000000000,5.144400000000000,101.639333333332985,16.100000000000001,18.177777777777798,1.850990200000000,6.366120000000000,1,492.2416003,10.60940319,1,385.3518982,457.5824183,205.5572617,27.62327197,663.2012369,3200.720632,671.7219456,711.5648675,0,372.7609387,389.0817656,"46462","17961","329737","0","0","289737","138763","0","0",0,"0",1313.807105,0,585.9393525,596.5428751,"46462","17961","535311","14436","16","447625","219923","0","3",0,"0",4749.492415,0,1260.848825,2241.290887,"96590","30962","2536443","404436","473","1666079","949903","5000","26",59144133.3,"0",13109.07826,150.1883573,1966.639342,5091.923556,"395745","52738","5817308","1382087","1513","3643912","1948020","36209","45",125586231.2,"0",48939.85754,4286.590639,10304.28307,21812.66121,"1966451","205755","22894834","9524342","10475","11750597","3238579","1317535","256",582809871.2,"29120","0","0","0","1","0","0","0","0","0","0","3","0","0","0","0","0","1","5","0","0","0","2","1","1","11","0","0","0","4","2","1","26","2","0","1"
"46468",1014357.173999999999069,235099.461899999994785,9.166415790000000,8.167905527000000,8.472550093000002,7.880290365000000,8.360885185000004,20.423533100000000,20.641285289999999,20.478572710000002,21.089926060000000,21.049349180000000,"385",400.000000000000000,17.969444444444399,6.722222222222220,57.051499999999997,236.000000000000000,4.629960000000000,101.665833333332998,16.100000000000001,17.969444444444399,2.320382000000000,10.179563500000000,1,430.2976743,1,1,369.8875412,556.3306888,305.5574649,1,750.0410595,3285.772815,587.3298772,744.4470814,0,399.1091031,395.8538106,"46462","17961","281823","14436","16","267387","107863","0","2",0,"0",1560.34327,0,614.4725375,600.1318508,"46462","17961","557889","14436","16","533453","250973","0","2",8521799.9,"0",5623.630155,0,1196.2808,1914.097659,"96590","30962","2504941","719508","803","1680848","905843","5000","27",82452072.3,"0",15939.25164,983.0696733,2468.130038,7442.471357,"767786","80198","6399464","1893585","2081","3774218","1637073","36209","57",148781010.1,"2396",51770.82933,4885.834433,11704.76607,22892.06497,"2020395","209779","23929525","10628583","11584","11592390","3311916","1357146","288",629110770.7,"32454","0","0","0","1","0","0","0","0","0","0","4","0","0","0","0","0","0","5","0","0","0","1","0","1","9","0","0","0","4","2","1","25","1","0","1"
"46469",1014357.173999999999069,235427.545899999997346,9.022301161000000,8.012850044000000,8.346826326000000,7.752637012000000,8.303637667000000,19.931683190000001,20.117438230000001,20.033579370000002,20.667325389999998,20.753176390000000,"728",391.000000000000000,14.115226337448600,6.917695473251030,55.430000000000000,209.333333333333002,4.509924000000000,101.673333333333005,16.100000000000001,14.115226337448600,2.135529250000000,8.461544500000000,1,368.3537347,1,1,369.792234,655.4586808,405.5576681,72.37713443,839.8138976,3371.645518,508.6280355,694.1503464,0,471.3240942,203.7755794,"35280","7377","334439","127453","158","206986","97663","0","4",6360816.5,"0",1631.992132,0,633.1007071,362.6484475,"65304","19332","681889","245318","292","431571","137508","0","4",35787553,"0",5404.695328,0,1172.696369,1317.803326,"96590","30962","2425296","823818","935","1491856","699804","5000","28",82774328.3,"0",17312.64648,1510.160584,3028.29195,8654.103759,"869000","88470","7159302","2383309","2618","4046346","1547310","40109","64",182265789.6,"3863",53270.07602,5386.124595,12502.06622,23836.86056,"2044389","211655","26551862","12397364","13283","12424414","3385673","1365746","309",708442363.7,"35751","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","5","0","0","0","1","0","1","7","0","0","0","4","2","1","24","1","0","2"
"46470",1014357.173999999999069,235755.629899999999907,8.824197385000000,7.802944210000000,8.168264548000000,7.604419531000000,8.192432074999999,19.688785800000002,19.825027209999998,19.747294849999999,20.255148290000001,20.439611870000000,"4800",386.000000000000000,19.072222222222202,8.888888888888889,57.462333333333298,225.833333333333002,4.647108000000000,101.681666666666999,16.100000000000001,19.072222222222202,2.265632150000000,9.637215250000001,1,306.1239428,1,1,380.9693156,754.8168059,505.5578713,112.5040221,931.6722897,3458.277618,438.6897008,828.0511522,0,329.3541627,203.9492728,"35280","7377","477882","285595","332","192287","51875","0","2",6360816.5,"0",1441.704944,0,490.5006754,305.9844396,"35280","7377","859497","394030","456","460467","178965","0","4",35787553,"0",5454.24571,0,1050.772689,1287.066675,"78392","21018","2203719","976820","1090","1190232","441730","5000","28",102583934.7,"0",18716.99429,1921.055438,3948.835366,9249.296517,"1017387","102218","8202019","3746600","4080","3727314","1265652","40109","94",270511037.9,"7605",55132.08367,5903.895924,14894.43861,25115.06276,"2325096","236473","26673050","13836689","14923","11243351","3131923","3228246","324",781089211.6,"46664","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","1","0","0","6","0","0","1","4","1","1","25","1","0","2"
"46471",1014357.173999999999069,236083.713900000031572,8.820756248000000,7.789854302000000,8.164314170000004,7.567802627000000,8.042215127000000,19.342350889999999,19.436281500000000,19.367813689999998,19.890968850000000,19.963445459999999,"439",396.000000000000000,20.261111111111099,7.222222222222220,46.207333333333303,255.000000000000000,5.041512000000000,101.587666666667005,16.100000000000001,20.261111111111099,2.238600000000000,9.380190000000001,1,244.0933355,40.33595626,1,416.4835295,854.3247744,605.5580745,188.2947533,1025.055711,3545.613452,382.3544297,636.5070772,0,59.01315143,204.19906,"35280","7377","507309","284710","331","222599","70070","0","4",6360816.5,"0",1321.102601,0,277.8971351,306.062734,"35280","7377","677422","338995","398","329277","101070","0","4",20141247.1,"0",5144.865039,105.9453646,882.5247283,1153.307345,"339936","30134","2431562","1015788","1139","1373452","324598","5000","15",98026655.3,"0",19422.44083,2274.705139,4402.800728,8726.99507,"1026515","102654","8771846","4938726","5377","3591158","1051960","54074","123",297733195.6,"12794",56559.66838,6353.629788,16442.07796,26085.70794,"2401064","234896","28747514","15283392","16688","11860842","3060373","3289680","351",816392140.2,"46635","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","5","0","0","1","4","1","1","23","0","0","3"
